"Bergasse_10" "Bergasse_11" "Bergasse_2" "Bergasse_6" "Brissot_2" "Brissot_4" "Brissot_8" "Brissot_9" "Condorcet_11" "Condorcet_2" "Condorcet_7" "Condorcet_8" "D'Alembert_10" "D'Alembert_12" "D'Alembert_13" "D'Alembert_3" "Delisle-de-Sales_11" "Delisle-de-Sales_18" "Delisle-de-Sales_6" "Delisle-de-Sales_7" "Garat_10" "Garat_4" "Garat_5" "Garat_8" "Gouges_2" "Gouges_3" "Gouges_4" "Gouges_5" "La-Harpe_1" "La-Harpe_4" "La-Harpe_6" "La-Harpe_9" "Marmontel_14" "Marmontel_15" "Marmontel_17" "Marmontel_18" "Sieyes_11" "Sieyes_2" "Sieyes_3" "Sieyes_4" "Villar_2" "Villar_3" "Villar_4" "Villar_6"
"accepter" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"acquiert" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"acquis" 0 0 0 0.049800796812749 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"acquitter" 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0
"actif" 0 0 0 0 0.0499251123315027 0.05 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"ad" 0.0498504486540379 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ae" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.049825610363727 0 0 0 0 0 0 0 0.05 0 0 0 0
"affreux" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0.05 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"agir" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"agréable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.04995004995005 0 0
"agréables" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0.0499001996007984
"aimable" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"aiment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.05 0 0 0 0 0.04995004995005 0 0 0.0499001996007984
"aise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998003992015968 0.0499001996007984 0 0 0 0 0 0 0 0.0499251123315027 0
"aisé" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.04995004995005 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"alcidonis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.0499001996007984 0.05 0 0 0 0 0 0 0 0
"alexandre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0.0499750124937531 0 0 0.04995004995005 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"am" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"amant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0.0499001996007984 0 0 0 0 0 0 0 0 0
"ambassadeur" 0 0 0 0 0.0499251123315027 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"âme" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"amuser" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"analogie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"ancêtres" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"anciennes" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"annonçoit" 0 0 0 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0.04995004995005 0 0
"anti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0
"apparences" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499251123315027 0
"appeler" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0
"appelés" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"appeller" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"appercevant" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apprécier" 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0
"apprennent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499750124937531 0 0 0 0.0499750124937531 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"apprit" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0.04995004995005 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"arbitraire" 0 0 0 0 0.0499251123315027 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"ardent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499001996007984
"arrêts" 0 0 0 0 0 0 0.0499251123315027 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"arrivé" 0 0 0 0 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arrivée" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499001996007984 0.0499001996007984 0 0 0 0 0 0 0 0 0.0499001996007984
"asyle" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499001996007984 0 0 0 0 0 0 0 0 0.0499001996007984
"atroce" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0498753117206983 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atteindre" 0 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.04995004995005 0 0
"attendant" 0 0 0 0 0 0.05 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"attends" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.05 0 0.0499001996007984 0 0 0 0 0.05 0 0 0 0
"auparavant" 0 0 0.0498753117206983 0 0 0 0 0 0.0499750124937531 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"aurez" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"auriez" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"authentiques" 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0
"autrement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"avarice" 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"ave" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aveugles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"avidité" 0 0 0 0 0.0998502246630055 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"avoue" 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499001996007984 0 0 0 0 0.05 0 0 0 0
"barbares" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0.0499251123315027 0
"base" 0 0 0 0 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"bases" 0 0 0 0 0.0499251123315027 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"bassesse" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"beaumarchais" 0.0498504486540379 0 0 0.149402390438247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beautés" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0
"bleds" 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0.04995004995005 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bords" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.05 0 0 0 0 0 0 0 0.0499001996007984
"brama" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0999500249875062 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"branche" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"calamités" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"calcul" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"campagnes" 0 0 0.0498753117206983 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"caspienne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499001996007984 0.0499750124937531 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"çe" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0.04995004995005 0 0
"cécile" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.0499001996007984 0 0.05 0 0 0 0 0 0 0 0
"certaine" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"cessé" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0.049825610363727 0.05 0 0 0.05 0 0 0 0 0 0 0 0
"cft" 0.0498504486540379 0 0.0498753117206983 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"chaînes" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"changé" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"cherchant" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"chevalier" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499001996007984 0 0 0 0 0 0 0 0 0
"cicéron" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0.04995004995005 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"circuler" 0 0 0 0 0.0499251123315027 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"citent" 0 0 0 0 0.0499251123315027 0.05 0.0499251123315027 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"citer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0.0999000999000999 0 0
"citoyennes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ck" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.0499001996007984 0.05 0 0 0 0 0 0 0 0
"cm" 0 0.04995004995005 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"coeurs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0 0.05 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"colère" 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0
"colonel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0.0499251123315027 0.0499001996007984
"colonies" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0
"commandement" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0.0999000999000999 0 0
"commencer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0.05 0 0 0.05 0 0 0 0 0
"commis" 0 0 0 0.049800796812749 0.0499251123315027 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"composent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0.1 0 0 0 0 0
"composer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0
"concilier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.05 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0.04995004995005 0 0 0
"concitoyens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"concurrence" 0 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"confidérable" 0.0498504486540379 0.04995004995005 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"conforme" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499750124937531 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"consulter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499750124937531 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"contens" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"contente" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0
"continuellement" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"continuer" 0 0 0 0 0 0 0.0499251123315027 0.05 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"convenable" 0 0 0.0498753117206983 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.04995004995005 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cordes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"cortès" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0 0.05 0 0 0 0 0 0 0 0
"court" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"couvre" 0 0 0 0 0.0499251123315027 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998003992015968
"couvrent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0.05 0 0.0499251123315027 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"craignent" 0 0.04995004995005 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0
"crébillon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"criminel" 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"cruelle" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0 0 0 0.05 0 0 0 0 0 0
"da" 0 0.04995004995005 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"dc" 0.0498504486540379 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"déchirent" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"déclarer" 0 0 0.0997506234413965 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
