"Bergasse_3" "Bergasse_5" "Bergasse_6" "Bergasse_7" "Brissot_1" "Brissot_5" "Brissot_6" "Brissot_8" "Condorcet_11" "Condorcet_14" "Condorcet_4" "Condorcet_7" "D'Alembert_1" "D'Alembert_11" "D'Alembert_3" "D'Alembert_5" "Delisle-de-Sales_13" "Delisle-de-Sales_14" "Delisle-de-Sales_18" "Delisle-de-Sales_7" "Garat_10" "Garat_3" "Garat_8" "Garat_9" "Gouges_1" "Gouges_2" "Gouges_3" "Gouges_5" "La-Harpe_5" "La-Harpe_6" "La-Harpe_7" "La-Harpe_9" "Marmontel_10" "Marmontel_14" "Marmontel_2" "Marmontel_6" "Sieyes_11" "Sieyes_7" "Sieyes_8" "Sieyes_9" "Villar_1" "Villar_2" "Villar_4" "Villar_6"
"facultés" 0 0 0 0 0.05 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0.05 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"faudrait" 0 0 0 0 0.05 0 0.0999000999000999 0 0 0.04995004995005 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"fausse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0999000999000999 0.05 0 0 0 0 0
"fein" 0.0998003992015968 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fentimens" 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0498753117206983 0 0.149925037481259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"fentiment" 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0.0999500249875062 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"feptiéme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0.0499750124937531 0.149925037481259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ferait" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"feul" 0.0499001996007984 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fimple" 0 0 0 0.0997008973080758 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"finances" 0.0499001996007984 0.0498753117206983 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"foible" 0 0 0.04995004995005 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.04995004995005 0 0 0
"foient" 0 0.0997506234413965 0 0.0498504486540379 0 0 0 0 0.04995004995005 0 0.05 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foyers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499750124937531 0 0.05 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0
"frais" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499251123315027 0 0 0 0 0.05 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0.0499001996007984 0
"fuivant" 0.0499001996007984 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0999500249875062 0 0 0.0499750124937531 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"funestes" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.0499750124937531 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"garder" 0 0 0.04995004995005 0.0498504486540379 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499001996007984 0
"généralement" 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.05 0 0 0 0.0998502246630055 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"germe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0.0499251123315027 0.0498753117206983 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0
"gouverne" 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.1 0 0 0 0.0499750124937531 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0
"grace" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0.0999000999000999 0 0 0 0.04995004995005 0 0 0 0 0 0
"guère" 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499251123315027 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0.0499001996007984 0
"habile" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.05 0 0 0.149700598802395 0
"habitudes" 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0.05 0 0 0.0499001996007984 0
"heureuse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.05 0.0499750124937531 0 0 0.05 0 0 0 0 0.0499750124937531
"honnête" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0998502246630055 0 0.0498753117206983 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0
"honnêtes" 0 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.0499750124937531 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"honneurs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0.0499251123315027 0 0 0.0497760079641613 0.0499251123315027 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0
"honorer" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.04995004995005 0.0499750124937531 0 0 0 0 0.0499251123315027 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"hors" 0 0 0.04995004995005 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0.0499750124937531
"humeur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0498753117206983 0 0.0499251123315027 0 0.05 0 0 0 0 0 0 0.0499251123315027 0 0
"íe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.0499251123315027 0.0998003992015968 0.0999500249875062
"imiter" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499251123315027 0 0
"imprimé" 0 0.0498753117206983 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499001996007984 0
"instruire" 0 0 0 0 0.05 0.0998003992015968 0.04995004995005 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intégrité" 0 0 0 0 0 0.0499001996007984 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"italienne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0.0999000999000999 0.1 0 0 0 0 0 0 0 0 0
"iv" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0.04995004995005 0 0 0.0499750124937531 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"ja" 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.149925037481259
"jetter" 0 0 0 0.0498504486540379 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499001996007984 0
"jouiffances" 0 0 0 0 0 0 0 0 0 0.04995004995005 0.2 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"journal" 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.1 0 0.0499251123315027 0 0 0 0 0.05 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"lecture" 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998003992015968 0
"législation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.149625935162095 0 0.0999500249875062 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"li" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499750124937531 0.0999500249875062 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"lors" 0 0.0498753117206983 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"magistrat" 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0
"maintien" 0 0 0 0 0 0.0499001996007984 0.04995004995005 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"maisons" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0.0499001996007984 0
"majeur" 0 0 0 0 0 0 0 0 0 0 0 0 0.149925037481259 0.04995004995005 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"majorité" 0 0 0 0 0.1 0.0499001996007984 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"malade" 0.0499001996007984 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0 0
"maniéré" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0999000999000999 0.0499750124937531 0 0.0499750124937531 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mariage" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0.0499750124937531 0 0 0.0499251123315027 0 0 0.05 0 0 0 0 0 0 0 0.0499251123315027 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0
"masse" 0 0 0 0 0.05 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.05 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mathématiques" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0999500249875062 0.0999000999000999 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"matières" 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499251123315027 0 0.0497760079641613 0 0 0 0 0 0.04995004995005 0 0 0 0.0499251123315027 0 0
"mauvaise" 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.05 0 0 0.0499750124937531 0 0 0 0.0497760079641613 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"maxime" 0 0.0498753117206983 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531
"meilleure" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0999000999000999 0 0 0.04995004995005 0.04995004995005 0 0 0 0 0 0
"mélange" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499251123315027 0 0.05 0 0 0 0 0 0 0 0 0
"mère" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0.0499750124937531 0 0 0.05 0 0.0499750124937531 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0
"mérité" 0.0499001996007984 0 0.04995004995005 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"mettent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0.05 0.05 0 0 0 0.0499251123315027 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"monument" 0 0 0 0 0 0 0 0 0.04995004995005 0.04995004995005 0 0 0 0 0 0 0 0 0.0499251123315027 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0
"na" 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0.04995004995005 0 0 0 0 0.0499001996007984 0.0499750124937531
"navigateurs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.1 0.0998502246630055 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"neuf" 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"notes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14985014985015 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0
"nuages" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0.0499750124937531
"nuire" 0 0 0.04995004995005 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.05 0 0 0 0
"observations" 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0 0 0.04995004995005 0 0 0 0 0 0.0499750124937531
"occasion" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.0498753117206983 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531
"œuvre" 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531
"offrent" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.05 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0
"organe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0499750124937531 0 0.0499251123315027 0.0499251123315027 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"page" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531
"palais" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0.05 0.04995004995005 0.0998502246630055 0 0.0499750124937531
"parfait" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0999500249875062 0.0499750124937531 0 0 0 0 0.0498753117206983 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"parfaitement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0999500249875062 0.0499750124937531 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"parloit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.0998502246630055 0.0998003992015968 0
"paroît" 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0498753117206983 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499251123315027 0 0
"particulière" 0 0 0 0.0498504486540379 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0.0499251123315027 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0
"parut" 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499001996007984 0
"pauvres" 0 0 0.04995004995005 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0.05 0 0 0 0
"per" 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0 0 0
"perfection" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.0997506234413965 0 0.0499750124937531 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"petits" 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0
"peur" 0.0499001996007984 0 0 0 0 0.0998003992015968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"pierre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0999500249875062 0 0.05 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"plaindre" 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.05 0 0 0 0 0 0 0.0499251123315027 0 0.05 0 0 0 0 0 0 0 0 0
"plaintes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.0498753117206983 0.0497760079641613 0.0499251123315027 0.04995004995005 0.05 0 0 0 0 0 0 0 0 0
"plaire" 0 0 0 0 0 0 0 0 0.04995004995005 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0 0.0499001996007984 0
"plein" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499750124937531
"points" 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0.04995004995005 0.0999500249875062 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"populaire" 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531
"portant" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0.04995004995005 0.0999500249875062 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0
"porté" 0.0499001996007984 0 0.04995004995005 0 0 0.0499001996007984 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"possibles" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0.0498753117206983 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"pourrait" 0 0.0498753117206983 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499251123315027 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pouvant" 0 0 0 0 0 0.0499001996007984 0 0 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0
"pouvoient" 0 0 0.04995004995005 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"prefque" 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0.0499750124937531 0.04995004995005 0.0499750124937531 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prêt" 0 0.0498753117206983 0 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"prêtre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0498753117206983 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.04995004995005 0.05 0 0 0 0 0
"prévenir" 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0
"primitives" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0.0999500249875062 0 0 0.0499251123315027 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prit" 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499251123315027 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0
