Identifiant;n° notice BnF;Type de notice ;Type de document;Localisation;Exemplaire n°;Titre;Auteur;Contributeur;Editeur;Date;Description;Sujet;Couverture;Langue;Format;
http://catalogue.bnf.fr/ark:/12148/cb301298261;30129826;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MICROFICHE M-5745 | ;3;Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville];Bonneville, Nicolas de (1760-1828). Auteur du texte;;impr. du Cercle social (Paris);1795;;France -- 1790;;fre | français | ;"2 parties en 1 vol. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298261;30129826;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | 8-LC2-110 | ;4;Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville];Bonneville, Nicolas de (1760-1828). Auteur du texte;;impr. du Cercle social (Paris);1795;;France -- 1790;;fre | français | ;"2 parties en 1 vol. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298261;30129826;monographie;texte imprimé;ARS | Arsenal | magasin | 8-JO-20206 | ;5;Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville];Bonneville, Nicolas de (1760-1828). Auteur du texte;;impr. du Cercle social (Paris);1795;;France -- 1790;;fre | français | ;"2 parties en 1 vol. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298261;30129826;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | 5897 | ;6;Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville];Bonneville, Nicolas de (1760-1828). Auteur du texte;;impr. du Cercle social (Paris);1795;;France -- 1790;;fre | français | ;"2 parties en 1 vol. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298261;30129826;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | 5897 | ;7;Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville];Bonneville, Nicolas de (1760-1828). Auteur du texte;;impr. du Cercle social (Paris);1795;;France -- 1790;;fre | français | ;"2 parties en 1 vol. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb34706941n;34706941;monographie;texte imprimé;Document numérique | NUMM-85283 | ;1;Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1788;;Jésuites -- Franc-maçonnerie;;fre | français | ;"4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34706941n;34706941;monographie;texte imprimé;Tolbiac | Haut-de-jardin - communication en banque de salle | 5918 | ;2;Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1788;;Jésuites -- Franc-maçonnerie;;fre | français | ;"4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34706941n;34706941;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MICROFICHE M-5764 | ;3;Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1788;;Jésuites -- Franc-maçonnerie;;fre | français | ;"4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34706941n;34706941;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | 5918 | ;4;Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1788;;Jésuites -- Franc-maçonnerie;;fre | français | ;"4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34706941n;34706941;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | 5918 | ;5;Les Jésuites chassés de la maçonnerie et leur poignard brisé par les maçons ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1788;;Jésuites -- Franc-maçonnerie;;fre | français | ;"4 microfiches acétate de 98 images, diazoïques : ill. ; 105 * 148 mm";
